Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Order_Weekday_Name,Shipping_Delay,Log_Sales,Scaled_Sales
US-2018-126179,2018-03-07,2018-07-07,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,2018,3,March,7,2,Wednesday,122,5.666322876495819,0.016424225890336548
CA-2015-160773,2015-01-07,2015-05-07,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2015,1,January,7,2,Wednesday,120,6.357703608715309,0.032879081412762065
CA-2015-160773,2015-01-07,2015-05-07,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725.0,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.184,2015,1,January,7,2,Wednesday,120,1.8219653112851208,0.00026446630094733567
CA-2018-167703,2018-03-02,2018-08-02,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,2018,3,March,2,4,Friday,153,1.8292158062720085,0.0002670378185667458
CA-2018-167703,2018-03-02,2018-08-02,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2018,3,March,2,4,Friday,153,5.657920020558104,0.016286049676920242
CA-2018-121804,2018-03-03,2018-08-03,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071.0,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,2018,3,March,3,5,Saturday,153,4.301358731606427,0.004128371531037017
CA-2018-162635,2018-09-10,2018-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,2018,9,September,10,0,Monday,30,2.4694545452290786,0.0005863060172255108
CA-2018-127705,2018-02-06,2018-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,2018,2,February,6,1,Tuesday,120,1.3787660946990992,0.00013794763407235704
CA-2018-127705,2018-02-06,2018-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2018,2,February,6,1,Tuesday,120,3.34779660493504,0.0015362817706716016
CA-2015-121664,2015-06-05,2015-10-05,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,2015,6,June,5,4,Friday,122,4.953966172298136,0.008010563108642505
US-2018-123281,2018-02-04,2018-07-04,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,2018,2,February,4,6,Sunday,150,3.2623183827110376,0.0014031343028221433
CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2018,2,February,1,3,Thursday,59,6.546354902036073,0.039723889867271975
CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,2018,2,February,1,3,Thursday,59,2.8130106367386967,0.0008631156027460151
CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,2018,2,February,1,3,Thursday,59,3.3963188342110477,0.0016170845687570666
CA-2015-153976,2015-03-10,2015-08-10,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,2015,3,March,10,1,Tuesday,153,5.557904701991544,0.014727538565049738
CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,2018,4,April,5,3,Thursday,153,5.220139585484013,0.010480591499339921
CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,2018,4,April,5,3,Thursday,153,2.9236990706541595,0.0009745480329204543
CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,2018,4,April,5,3,Thursday,153,5.7101090860453585,0.017163337198991005
US-2015-160444,2015-05-07,2015-05-07,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,2015,5,May,7,3,Thursday,0,5.401667863470998,0.012584435781033333
US-2015-160444,2015-05-07,2015-05-07,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,2015,5,May,7,3,Thursday,0,5.643409487843689,0.01605015579396635
CA-2017-145247,2017-05-05,2017-07-05,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,2017,5,May,5,4,Friday,61,4.383775105207999,0.004490669791193912
US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,2018,10,October,11,3,Thursday,31,3.6734612013855554,0.0021619034350560938
US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2018,10,October,11,3,Thursday,31,4.574649120920139,0.005453788856916987
US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,2018,10,October,11,3,Thursday,31,5.484597743529171,0.01368024515591797
US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2018,10,October,11,3,Thursday,31,5.311154615349529,0.011487712088772903
US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,2018,10,October,11,3,Thursday,31,6.802545863019288,0.05134920672110131
CA-2018-133249,2018-08-07,2018-11-07,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,2018,8,August,7,1,Tuesday,92,4.989752083179832,0.008305659041678815
CA-2018-136672,2018-07-03,2018-12-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735.0,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,2018,7,July,3,1,Tuesday,153,3.913621726791843,0.002772896021427942
US-2015-157021,2015-01-04,2015-06-04,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2015,1,January,4,6,Sunday,151,3.4210000089583352,0.001659714616403288
US-2015-157021,2015-01-04,2015-06-04,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,2015,1,January,4,6,Sunday,151,2.895248734975669,0.0009447184285352968
CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,2015,4,April,8,2,Wednesday,153,6.994620812003719,0.06224181248790672
CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,2015,4,April,8,2,Wednesday,153,6.106666476796666,0.02555997081956095
CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,2015,4,April,8,2,Wednesday,153,2.856470206220483,0.000905402781376315
CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,2015,4,April,8,2,Wednesday,153,5.993861671707704,0.02282387607250857
CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,2015,4,April,8,2,Wednesday,153,5.074548619839908,0.00904854190950841
CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,2015,4,April,8,2,Wednesday,153,2.6521145687719065,0.0007216249888424707
US-2017-100566,2017-03-09,2017-09-09,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,2017,3,March,9,3,Thursday,184,4.442086391101545,0.0047656507419628355
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,2017,5,May,2,1,Tuesday,0,4.406475315076191,0.004595816289409793
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,2017,5,May,2,1,Tuesday,0,5.857475907104665,0.019902632056858653
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,2017,5,May,2,1,Tuesday,0,2.34660197841082,0.0005082461712674164
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,2017,5,May,2,1,Tuesday,0,2.987700101856727,0.0010448361811843314
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2017,5,May,2,1,Tuesday,0,5.48471394249513,0.013681845211325603
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2017,5,May,2,1,Tuesday,0,5.129662000517897,0.009566274123549651
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,2017,5,May,2,1,Tuesday,0,4.662022997580874,0.0059598635244169015
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,2017,5,May,2,1,Tuesday,0,6.185858768469536,0.02767375830271608
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,2017,5,May,2,1,Tuesday,0,4.8200396008500555,0.006995327952499383
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,2017,5,May,2,1,Tuesday,0,5.046259805069185,0.008793675941006872
US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,2017,5,May,2,1,Tuesday,0,5.838808582969778,0.019532904968023464
CA-2018-124828,2018-03-07,2018-04-07,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,2018,3,March,7,2,Wednesday,31,2.3563154154150134,0.0005140749445380794
CA-2017-159212,2017-01-11,2017-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2017,1,January,11,2,Wednesday,120,3.126760535960395,0.0012139848957055312
CA-2017-159212,2017-01-11,2017-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,2017,1,January,11,2,Wednesday,120,5.532559104528279,0.014356725724330796
US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,2015,6,June,4,3,Thursday,61,2.425156645382226,0.0005570478612002221
US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,2015,6,June,4,3,Thursday,61,5.04834204126836,0.008812190867866625
US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2015,6,June,4,3,Thursday,61,4.7688524385631075,0.006641829997084471
CA-2017-130407,2017-02-09,2017-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2017,2,February,9,3,Thursday,120,4.337029268743146,0.0042815196914818875
CA-2017-130407,2017-02-09,2017-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2017,2,February,9,3,Thursday,120,3.7130841428107537,0.0022528780139472256
CA-2018-105144,2018-04-11,2018-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051.0,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2018,4,April,11,2,Wednesday,214,3.205993199037187,0.001321417187360888
CA-2018-117695,2018-05-08,2018-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2018,5,May,8,1,Tuesday,92,2.6919208191723265,0.0007545404143709204
CA-2016-166135,2016-01-10,2016-06-10,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,2016,1,January,10,6,Sunday,152,4.944666417154044,0.007935589083827703
CA-2016-145821,2016-01-05,2016-07-05,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,2016,1,January,5,1,Tuesday,182,4.497050311242663,0.005039945954699916
CA-2015-155271,2015-04-05,2015-04-05,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457.0,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2015,4,April,5,6,Sunday,0,3.3484995926617063,0.0015374246673913394
CA-2016-119907,2016-01-12,2016-08-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,2016,1,January,12,1,Tuesday,213,4.0328945999058785,0.003135422860928784
US-2016-105676,2016-01-12,2016-02-12,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,2016,1,January,12,1,Tuesday,31,2.0396606716679915,0.00035041213427162104
US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,2017,2,February,12,6,Sunday,181,3.2928695047765273,0.001449421619971526
US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,2017,2,February,12,6,Sunday,181,3.7247291070076334,0.002280307535220934
US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,2017,2,February,12,6,Sunday,181,3.5516268606875596,0.0019037230660673163
